n   d   nvars   num_itr   p_sol   sp_name   py_time   energy   solution
100   0   10000   1   0.0   SimulatedAnnealingSampler   8440.10305404663   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8816.655397415161   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8476.143598556519   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8378.352642059326   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8861.951351165771   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8537.660837173462   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8288.513898849487   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8790.573120117188   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8484.46273803711   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8444.48971748352   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8373.964786529541   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8323.463201522827   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8912.304878234863   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8561.189889907837   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8607.573986053467   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8962.39686012268   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8380.231380462646   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8272.020101547241   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8893.697023391724   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8841.534614562988   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8632.378101348877   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8713.821649551392   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8670.438289642334   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8388.6559009552   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8670.284032821655   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8540.240287780762   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8550.148963928223   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8589.079141616821   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8436.598777770996   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8246.08302116394   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8460.030794143677   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8311.770915985107   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8384.161233901978   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8768.524408340454   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8523.163318634033   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8127.0012855529785   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8642.683506011963   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8376.49416923523   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8450.780153274536   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8353.243350982666   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8222.143173217773   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8783.118724822998   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8465.241193771362   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8500.889778137207   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8692.943334579468   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8316.867113113403   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8250.368118286133   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8632.177591323853   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8462.080478668213   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8583.300828933716   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8294.57139968872   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8374.145030975342   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8246.398210525513   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8571.556091308594   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8442.47055053711   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8227.404594421387   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8544.680118560791   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8426.04374885559   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8201.51948928833   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8527.320384979248   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8403.951168060303   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8351.096630096436   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8729.641437530518   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8359.819650650024   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8292.094945907593   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8624.850034713745   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8435.019731521606   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8352.062463760376   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8406.156063079834   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8136.836051940918   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8771.24047279358   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8380.280256271362   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8405.272245407104   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8668.214559555054   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8538.91396522522   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8381.208896636963   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8805.131196975708   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8676.51915550232   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8329.147100448608   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8516.770124435425   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8523.634433746338   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8339.305400848389   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8722.060203552246   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8495.707035064697   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8460.82854270935   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8684.636354446411   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8408.61463546753   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8268.555402755737   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8583.369255065918   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8370.959520339966   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8498.514175415039   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8816.941976547241   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8556.334257125854   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8306.24794960022   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8738.09003829956   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8533.936500549316   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8586.446762084961   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8417.584896087646   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8223.392486572266   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8960.022687911987   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8543.123722076416   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8418.980121612549   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8812.247276306152   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8578.947305679321   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8258.406639099121   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8811.066627502441   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8700.098037719727   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8462.117671966553   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8487.338781356812   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8529.916524887085   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8140.688180923462   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8950.436115264893   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8441.748857498169   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8461.460828781128   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8643.129348754883   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8372.67279624939   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8209.574937820435   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8652.377843856812   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8479.995489120483   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8322.57342338562   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8741.50800704956   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8318.984746932983   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8151.124954223633   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8577.999114990234   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8448.471784591675   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8403.093099594116   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8419.567346572876   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8106.361150741577   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8608.777284622192   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8257.283926010132   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8277.889966964722   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8605.115413665771   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8294.267892837524   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8149.7321128845215   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8607.335090637207   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8559.047222137451   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8343.126773834229   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8353.878259658813   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8401.313781738281   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8112.054347991943   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8421.97299003601   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8225.196361541748   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8284.557819366455   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8409.936428070068   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8288.287878036499   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8089.399337768555   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8419.904232025146   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8322.467565536499   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8318.970918655396   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8642.088413238525   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8456.41303062439   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8263.221263885498   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8575.157403945923   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8324.208736419678   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8470.679521560669   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8410.943269729614   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8366.750240325928   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8817.180156707764   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8541.553974151611   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8455.90353012085   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8801.58519744873   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8453.685998916626   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8270.892143249512   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8854.384183883667   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8767.755270004272   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8619.649410247803   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8692.334651947021   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8727.894067764282   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8334.77783203125   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8535.995244979858   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8387.20178604126   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8369.235515594482   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8615.919828414917   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8400.8948802948   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8259.90343093872   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8548.941850662231   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8451.650619506836   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8476.790428161621   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8767.260789871216   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8543.863296508789   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8311.09356880188   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8718.052864074707   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8349.782705307007   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8447.559595108032   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8430.32431602478   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8157.155990600586   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8639.969110488892   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8271.40498161316   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8265.986204147339   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8819.172620773315   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8467.401504516602   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8190.066576004028   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8613.415956497192   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8441.055536270142   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8271.793842315674   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8320.44005393982   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8253.268718719482   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8162.9884243011475   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8503.276348114014   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8300.630569458008   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8278.51939201355   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8581.521272659302   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8268.42451095581   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8104.243278503418   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8543.67470741272   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8280.049085617065   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8246.659278869629   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8602.914333343506   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8310.296058654785   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8233.861207962036   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8601.222515106201   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8411.969184875488   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8439.208030700684   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8235.082387924194   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8123.273849487305   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8605.955600738525   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8407.840728759766   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8306.44416809082   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8574.880599975586   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8266.447305679321   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8214.616060256958   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8710.346221923828   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8607.688903808594   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8269.99568939209   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8432.536363601685   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8444.93556022644   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8153.505802154541   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8433.487176895142   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8308.08401107788   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8229.549646377563   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8380.764484405518   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8178.936004638672   -200.0   YES
